time_s,gt_x,gt_y,gt_yaw,wheel_x,wheel_y,wheel_yaw,ekf_x,ekf_y,ekf_yaw,err_x,err_y,err_yaw,cmd_vx,cmd_wz,front_left_steer,front_right_steer,rear_left_wheel_vel,rear_right_wheel_vel
36.69,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,2.8598393693596446e-13,-1.783220850132539e-24,-1.2463652092323558e-11,2.8574856402016515e-13,-5.162345282571002e-25,-3.2582825326699094e-12,2.929899890192673e-07,5.643336803445727e-07,-2.807836995648317e-12,,,,,,
36.79,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,2.8676557762490765e-13,-1.7929783962971412e-24,-1.2497715254941843e-11,2.8653020380647364e-13,-5.187850786885612e-25,-3.2658320492373605e-12,2.9298998980090707e-07,5.643336803445727e-07,-2.815386512215768e-12,,,,,,
36.89,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,2.875471992677332e-13,-1.802762329074676e-24,-1.2531778443366567e-11,2.8731182568941486e-13,-5.2134175218254335e-25,-3.2738256550146616e-12,2.9298999058252896e-07,5.643336803445727e-07,-2.823380117993069e-12,,,,,,
36.99,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,2.8832882407253754e-13,-1.8125729261319443e-24,-1.25658416118481e-11,2.8809345061354805e-13,-5.23904572888825e-25,-3.2818192607919627e-12,2.9298999136415386e-07,5.643336803445727e-07,-2.83137372377037e-12,,,,,,
37.09,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,2.891104445594378e-13,-1.822410093275389e-24,-1.2599904803276324e-11,2.888750708656063e-13,-5.264735136309547e-25,-3.2893687773594138e-12,2.9298999214577416e-07,5.643336803445727e-07,-2.8389232403378212e-12,,,,,,
37.19,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,2.8989205234368213e-13,-1.8322737245371162e-24,-1.2633968007461742e-11,2.896566795212334e-13,-5.290485330095057e-25,-3.297362383136715e-12,2.929899929273828e-07,5.643336803445727e-07,-2.8469168461151224e-12,,,,,,
37.29,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,2.906736717503164e-13,-1.8421641263832797e-24,-1.2668031204424084e-11,2.9043830221651113e-13,-5.316297963343244e-25,-3.305355988914016e-12,2.929899937090055e-07,5.643336803445727e-07,-2.8549104518924235e-12,,,,,,
37.39,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,2.914553060527087e-13,-1.8520813430275555e-24,-1.270209435926578e-11,2.9121993493552165e-13,-5.342172280600745e-25,-3.312905505481467e-12,2.9298999449063823e-07,5.643336803445727e-07,-2.8624599684598746e-12,,,,,,
37.49,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,2.922369305163834e-13,-1.8620250591137093e-24,-1.2736157534397716e-11,2.9200155972351144e-13,-5.368107641114148e-25,-3.3208991112587682e-12,2.92989995272263e-07,5.643336803445727e-07,-2.8704535742371757e-12,,,,,,
37.59,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,2.9301858638957823e-13,-1.8719958005650473e-24,-1.27702207151091e-11,2.927832141944009e-13,-5.394105627718082e-25,-3.3288927170360694e-12,2.929899960539175e-07,5.643336803445727e-07,-2.878447180014477e-12,,,,,,
37.69,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,2.938001918655003e-13,-1.8819925226434826e-24,-1.2804283864973678e-11,2.935648220505433e-13,-5.420163496049808e-25,-3.3368863228133705e-12,2.9298999683552533e-07,5.643336803445727e-07,-2.886440785791778e-12,,,,,,
37.79,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,2.945818346601689e-13,-1.8920163474177475e-24,-1.2838347045553426e-11,2.9434646496419985e-13,-5.446284010123612e-25,-3.3444358393808216e-12,2.9298999761716824e-07,5.643336803445727e-07,-2.893990302359229e-12,,,,,,
37.89,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,2.9536348717348253e-13,-1.902066922318134e-24,-1.2872410223382643e-11,2.951281165975131e-13,-5.47246610807944e-25,-3.3524294451581227e-12,2.929899983988199e-07,5.643336803445727e-07,-2.90198390813653e-12,,,,,,
37.99,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,2.961451342663822e-13,-1.9121440523133613e-24,-1.290647339438125e-11,2.9590976391356237e-13,-5.498709894896333e-25,-3.360423050935424e-12,2.929899991804672e-07,5.643336803445727e-07,-2.9099775139138313e-12,,,,,,
38.09,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,2.9692678199769937e-13,-1.922247815239154e-24,-1.294053657725506e-11,2.9669141265204576e-13,-5.5250150172652e-25,-3.367972567502875e-12,2.929899999621159e-07,5.643336803445727e-07,-2.9175270304812823e-12,,,,,,
38.19,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,2.9770842869127915e-13,-1.9323781904211816e-24,-1.2974599734772893e-11,2.974730592899312e-13,-5.551381169105231e-25,-3.375966173280176e-12,2.9299000074376256e-07,5.643336803445727e-07,-2.9255206362585835e-12,,,,,,
38.29,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,2.9848226182726745e-13,-1.9424335268498357e-24,-1.300832228986508e-11,2.9825470849108174e-13,-5.577809336342058e-25,-3.383959779057477e-12,2.9299000152541177e-07,5.643336803445727e-07,-2.9335142420358846e-12,,,,,,
38.39,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,2.9927166437736137e-13,-1.9527180654462446e-24,-1.3042726125737705e-11,2.9903629677975865e-13,-5.604296846919512e-25,-3.3919533848347783e-12,2.9299000230700004e-07,5.643336803445727e-07,-2.9415078478131857e-12,,,,,,
38.49,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,3.0005327904154913e-13,-1.9629278983729855e-24,-1.3076789321211597e-11,2.9981791122372997e-13,-5.63084627900954e-25,-3.3995029014022293e-12,2.929900030886145e-07,5.643336803445727e-07,-2.9490573643806368e-12,,,,,,
38.59,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,3.0083494700324235e-13,-1.9731650534862e-24,-1.311085253125726e-11,3.0059957758567906e-13,-5.657459436488969e-25,-3.4074965071795305e-12,2.9299000387028087e-07,5.643336803445727e-07,-2.957050970157938e-12,,,,,,
38.69,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,3.01616564699581e-13,-1.983428175113662e-24,-1.3144915765768357e-11,3.0138119683671953e-13,-5.684132335237776e-25,-3.4154901129568316e-12,2.929900046519001e-07,5.643336803445727e-07,-2.965044575935239e-12,,,,,,
38.79,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,3.0239819523630267e-13,-1.993718090120353e-24,-1.3178978969039457e-11,3.0216282659323893e-13,-5.710866821853171e-25,-3.4230396295242826e-12,2.929900054335299e-07,5.643336803445727e-07,-2.97259409250269e-12,,,,,,
38.89,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,3.0317978426295116e-13,-2.0040340821661063e-24,-1.3213042182226917e-11,3.029444173926176e-13,-5.73766152696043e-25,-3.4310332353015838e-12,2.9299000621512064e-07,5.643336803445727e-07,-2.9805876982799912e-12,,,,,,
38.99,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,3.0395356556872634e-13,-2.0142732476058895e-24,-1.3246764776966777e-11,3.037260135157281e-13,-5.764518111113089e-25,-3.439026841078885e-12,2.929900069967168e-07,5.643336803445727e-07,-2.9885813040572923e-12,,,,,,
39.09,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,3.0474298516900057e-13,-2.0247462399246566e-24,-1.3281168605632786e-11,3.0450761650308193e-13,-5.7914362066188e-25,-3.446576357646336e-12,2.929900077783198e-07,5.643336803445727e-07,-2.9961308206247434e-12,,,,,,
39.19,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,3.055246170887717e-13,-2.03514267335118e-24,-1.3315231803031949e-11,3.0528924715281997e-13,-5.818416671307475e-25,-3.454569963423637e-12,2.929900085599504e-07,5.643336803445727e-07,-3.0041244264020445e-12,,,,,,
39.29,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,3.0630618792389225e-13,-2.045564917697937e-24,-1.3349295008359098e-11,3.0607081873588244e-13,-5.845456564301468e-25,-3.4625635692009382e-12,2.92990009341522e-07,5.643336803445727e-07,-3.0121180321793457e-12,,,,,,
39.39,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,3.070878141974305e-13,-2.0560145251845618e-24,-1.3383358198858977e-11,3.0685244361214543e-13,-5.872560022147561e-25,-3.4705571749782393e-12,2.929900101231469e-07,5.643336803445727e-07,-3.0201116379566468e-12,,,,,,
39.49,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,3.078694204328981e-13,-2.066490488980188e-24,-1.3417421382354008e-11,3.076340491399486e-13,-5.899724040109621e-25,-3.4781066915456904e-12,2.9299001090475243e-07,5.643336803445727e-07,-3.027661154524098e-12,,,,,,
39.59,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,3.086510452046688e-13,-2.076993326024821e-24,-1.3451484564913713e-11,3.0841567331651685e-13,-5.926950028840666e-25,-3.4861002973229915e-12,2.929900116863766e-07,5.643336803445727e-07,-3.035654760301399e-12,,,,,,
39.69,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,3.094326273716639e-13,-2.0875222147200382e-24,-1.3485547754595832e-11,3.091972566439506e-13,-5.954236327548638e-25,-3.4940939031002927e-12,2.929900124679599e-07,5.643336803445727e-07,-3.0436483660787e-12,,,,,,
39.79,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,3.1020637741438913e-13,-2.097971819800205e-24,-1.3519270308507006e-11,3.0997882298432567e-13,-5.981583271511108e-25,-3.5016434196677437e-12,2.9299001324952624e-07,5.643336803445727e-07,-3.051197882646151e-12,,,,,,
39.89,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,3.109958021408439e-13,-2.108660003560407e-24,-1.3553674155848271e-11,3.107604298589845e-13,-6.008993045118913e-25,-3.509637025445045e-12,2.9299001403113315e-07,5.643336803445727e-07,-3.0591914884234523e-12,,,,,,
39.99,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,3.1177739727256123e-13,-2.1192689373116244e-24,-1.3587737345993186e-11,3.1154202501499246e-13,-6.036464057257725e-25,-3.517630631222346e-12,2.929900148127283e-07,5.643336803445727e-07,-3.0671850942007534e-12,,,,,,
40.09,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,3.125589703440176e-13,-2.129904193941636e-24,-1.3621800550460595e-11,3.123235997448286e-13,-6.063996010278723e-25,-3.525624236999647e-12,2.92990015594303e-07,5.643336803445727e-07,-3.0751786999780546e-12,,,,,,
40.19,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,3.13340521741109e-13,-2.1405657765426967e-24,-1.3655863761324461e-11,3.131051526081006e-13,-6.091588153102825e-25,-3.533173753567098e-12,2.9299001637585587e-07,5.643336803445727e-07,-3.0827282165455056e-12,,,,,,
40.29,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,3.141220826270261e-13,-2.1512541123036073e-24,-1.368992692602904e-11,3.1388671278529255e-13,-6.119242480725092e-25,-3.5411673593443993e-12,2.929900171574161e-07,5.643336803445727e-07,-3.0907218223228067e-12,,,,,,
40.39,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,3.148958290616909e-13,-2.1618618049712806e-24,-1.3723649501763685e-11,3.1466827536570933e-13,-6.146958263388751e-25,-3.5491609651217004e-12,2.929900179389786e-07,5.643336803445727e-07,-3.098715428100108e-12,,,,,,
40.49,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,3.1566949771116496e-13,-2.1724945221079418e-24,-1.3757372031315687e-11,3.1544975937645064e-13,-6.174733056998015e-25,-3.5567104816891515e-12,2.9299001872046266e-07,5.643336803445727e-07,-3.106264944667559e-12,,,,,,
40.59,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,3.164666467361075e-13,-2.1834772250795596e-24,-1.379211649181764e-11,3.1623127747947115e-13,-6.202569949373145e-25,-3.5647040874664526e-12,2.9299001950198073e-07,5.643336803445727e-07,-3.11425855044486e-12,,,,,,
40.69,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,3.172403971334556e-13,-2.194164041355232e-24,-1.3825839026706112e-11,3.17012842828508e-13,-6.230470140218242e-25,-3.5726976932437537e-12,2.929900202835461e-07,5.643336803445727e-07,-3.122252156222161e-12,,,,,,
40.79,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,3.1802200450923585e-13,-2.204985867028646e-24,-1.3859902254292993e-11,3.177944478346428e-13,-6.258433128395465e-25,-3.580247209811205e-12,2.9299002106515113e-07,5.643336803445727e-07,-3.1298016727896123e-12,,,,,,
40.89,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,3.1881137403160336e-13,-2.215942186976814e-24,-1.3894306069051542e-11,3.185760024350111e-13,-6.286455729245896e-25,-3.588240815588506e-12,2.9299002184670573e-07,5.643336803445727e-07,-3.1377952785669134e-12,,,,,,
40.99,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,3.1959296268680226e-13,-2.2268172653347697e-24,-1.3928369229007114e-11,3.193575894437062e-13,-6.314540897656133e-25,-3.596234421365807e-12,2.9299002262829273e-07,5.643336803445727e-07,-3.1457888843442145e-12,,,,,,
41.09,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,3.2037455907535704e-13,-2.2377190756994646e-24,-1.3962432399555275e-11,3.2013918393785334e-13,-6.342688310869706e-25,-3.604228027143108e-12,2.929900234098872e-07,5.643336803445727e-07,-3.1537824901215156e-12,,,,,,
41.19,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,3.211561646096549e-13,-2.2486476372343774e-24,-1.3996495564966465e-11,3.2092079059182585e-13,-6.370897175826592e-25,-3.6117775437105593e-12,2.929900241914939e-07,5.643336803445727e-07,-3.1613320066889667e-12,,,,,,
41.29,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,3.21937803696986e-13,-2.2596032932960947e-24,-1.4030558746039522e-11,3.2170242635437246e-13,-6.399168369161709e-25,-3.6197711494878604e-12,2.9299002497312964e-07,5.643336803445727e-07,-3.169325612466268e-12,,,,,,
41.39,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,3.2271939790483433e-13,-2.270584944194458e-24,-1.4064621937414562e-11,3.2248402127983654e-13,-6.427499936283878e-25,-3.6277647552651615e-12,2.9299002575472453e-07,5.643336803445727e-07,-3.177319218243569e-12,,,,,,
41.49,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,3.235010327468984e-13,-2.281593790461282e-24,-1.4098685092406581e-11,3.232656536427551e-13,-6.4558939405396145e-25,-3.6353142718326126e-12,2.929900265363569e-07,5.643336803445727e-07,-3.18486873481102e-12,,,,,,
41.59,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,3.2428262957600435e-13,-2.2926287258316675e-24,-1.4132748241456373e-11,3.240472507078106e-13,-6.4843484799694365e-25,-3.643307877609914e-12,2.9299002731795396e-07,5.643336803445727e-07,-3.192862340588321e-12,,,,,,
41.69,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,3.25064260810837e-13,-2.3036907707771527e-24,-1.4166811422564682e-11,3.248288827300399e-13,-6.512865654932963e-25,-3.651301483387215e-12,2.92990028099586e-07,5.643336803445727e-07,-3.2008559463656223e-12,,,,,,
41.79,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,3.258458464133165e-13,-2.3147787944541032e-24,-1.4200874607807255e-11,3.256104670150319e-13,-6.541442559082797e-25,-3.659295089164516e-12,2.929900288811703e-07,5.643336803445727e-07,-3.2088495521429234e-12,,,,,,
41.89,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,3.266274729237451e-13,-2.3258940231925293e-24,-1.4234937743749556e-11,3.263920931619534e-13,-6.570082210658874e-25,-3.666844605731967e-12,2.9299002966279643e-07,5.643336803445727e-07,-3.2163990687103745e-12,,,,,,
41.99,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,3.274090510367428e-13,-2.337035188894475e-24,-1.4269000902971833e-11,3.271736725502877e-13,-6.598781826292005e-25,-3.674838211509268e-12,2.929900304443758e-07,5.643336803445727e-07,-3.2243926744876756e-12,,,,,,
42.09,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,3.2819065792663625e-13,-2.3482033891238234e-24,-1.4303064075603502e-11,3.279552802996848e-13,-6.627544063682176e-25,-3.682831817286569e-12,2.9299003122598356e-07,5.643336803445727e-07,-3.2323862802649767e-12,,,,,,
42.19,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,3.2897225362728523e-13,-2.3593980538844572e-24,-1.4337127224212777e-11,3.2873687650951024e-13,-6.656367139806707e-25,-3.69038133385402e-12,2.9299003200757977e-07,5.643336803445727e-07,-3.2399357968324278e-12,,,,,,
42.29,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,3.2975385052727825e-13,-2.3706193597482828e-24,-1.4371190406339766e-11,3.2951847310529335e-13,-6.685251875428593e-25,-3.6983749396313215e-12,2.929900327891764e-07,5.643336803445727e-07,-3.247929402609729e-12,,,,,,
42.39,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,3.3053548226793146e-13,-2.3818677905733564e-24,-1.4405253574214598e-11,3.3030010363966474e-13,-6.714199106336193e-25,-3.7063685454086226e-12,2.929900335708069e-07,5.643336803445727e-07,-3.25592300838703e-12,,,,,,
42.49,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,3.3131707882741263e-13,-2.393142338965776e-24,-1.4439316738485713e-11,3.310816994240195e-13,-6.743206627042639e-25,-3.713918061976074e-12,2.929900343524027e-07,5.643336803445727e-07,-3.263472524954481e-12,,,,,,
42.59,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,3.317860425044481e-13,-2.3999199305001414e-24,-1.4459754644387138e-11,3.3186330623696913e-13,-6.772275836567628e-25,-3.721911667753375e-12,2.929900351340095e-07,5.643336803445727e-07,-3.2714661307317822e-12,,,,,,
42.69,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,3.3182512574059986e-13,-2.400485204808098e-24,-1.4461457800273232e-11,3.326449141542457e-13,-6.8014068213682585e-25,-3.729905273530676e-12,2.929900357592958e-07,5.643336803445727e-07,-3.277683379669683e-12,,,,,,
42.89,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,3.344434822842603e-13,-2.438507018909297e-24,-1.4575569325801393e-11,3.3420818654997247e-13,-6.85985495148732e-25,-3.745448395875428e-12,2.9299003747888983e-07,5.643336803445727e-07,-3.2950028588538356e-12,,,,,,
42.99,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,3.352251305142702e-13,-2.4499154382772105e-24,-1.460963248446668e-11,3.3498984013008283e-13,-6.889171725963563e-25,-3.753442001652729e-12,2.9299003826054343e-07,5.643336803445727e-07,-3.3029964646311367e-12,,,,,,
43.09,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,3.360067456846293e-13,-2.46134999876521e-24,-1.464369565535952e-11,3.357714491421584e-13,-6.918548720029514e-25,-3.76143560743003e-12,2.929900390421524e-07,5.643336803445727e-07,-3.310990070408438e-12,,,,,,
43.19,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,3.367883708288577e-13,-2.4728113287506737e-24,-1.4677758868286558e-11,3.3655307655790045e-13,-6.947987460967843e-25,-3.7689851239974814e-12,2.9299003982377984e-07,5.643336803445727e-07,-3.318539586975889e-12,,,,,,
43.29,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,3.375699815654712e-13,-2.4842990712998725e-24,-1.471182203668224e-11,3.3733468858786813e-13,-6.977487424491403e-25,-3.7769787297747826e-12,2.929900406053919e-07,5.643336803445727e-07,-3.32653319275319e-12,,,,,,
43.39,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,3.3835160509545654e-13,-2.495813626235339e-24,-1.4745885237398943e-11,3.381163100700542e-13,-7.00704902418266e-25,-3.784972335552084e-12,2.9299004138701335e-07,5.643336803445727e-07,-3.334526798530491e-12,,,,,,
43.49,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,3.3913318030355155e-13,-2.5073540923709868e-24,-1.4779948403278746e-11,3.3889788931968415e-13,-7.03667053164555e-25,-3.792965941329385e-12,2.929900421685926e-07,5.643336803445727e-07,-3.3425204043077923e-12,,,,,,
43.59,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,3.399147676989099e-13,-2.5189213631997538e-24,-1.4814011570766326e-11,3.3967947624990103e-13,-7.066353477248932e-25,-3.800515457896836e-12,2.929900429501795e-07,5.643336803445727e-07,-3.3500699208752433e-12,,,,,,
43.69,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,3.4069636280320115e-13,-2.5305153714756407e-24,-1.4848074756891992e-11,3.4046107003148423e-13,-7.096098442463002e-25,-3.808509063674137e-12,2.929900437317733e-07,5.643336803445727e-07,-3.3580635266525444e-12,,,,,,
43.79,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,3.4147793754285516e-13,-2.5421357004514817e-24,-1.4882137961519026e-11,3.4124264707201684e-13,-7.1259044554223165e-25,-3.816502669451438e-12,2.9299004451335033e-07,5.643336803445727e-07,-3.3660571324298456e-12,,,,,,
43.89,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,3.4225954165672726e-13,-2.5537830897930233e-24,-1.4916201155055984e-11,3.4202424863300045e-13,-7.155772575941626e-25,-3.824052186018889e-12,2.929900452949519e-07,5.643336803445727e-07,-3.3736066489972966e-12,,,,,,
43.99,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,3.4303327762799216e-13,-2.565339452476668e-24,-1.4949923683840515e-11,3.42805803389363e-13,-7.185700356529576e-25,-3.83204579179619e-12,2.9299004607650665e-07,5.643336803445727e-07,-3.3816002547745978e-12,,,,,,
44.09,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,3.438226392358617e-13,-2.5771560850531462e-24,-1.4984327509168186e-11,3.435873503207798e-13,-7.2156894190281025e-25,-3.8400393975734914e-12,2.929900468580536e-07,5.643336803445727e-07,-3.389593860551899e-12,,,,,,
44.19,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,3.446042202428128e-13,-2.5888829987302077e-24,-1.5018390699917972e-11,3.443689291796559e-13,-7.24574104772569e-25,-3.8475889141409425e-12,2.9299004763963247e-07,5.643336803445727e-07,-3.39714337711935e-12,,,,,,
44.29,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,3.4538577857223505e-13,-2.600636195083898e-24,-1.505245388145276e-11,3.4515048795383814e-13,-7.275853080750715e-25,-3.855582519918244e-12,2.929900484211912e-07,5.643336803445727e-07,-3.405136982896651e-12,,,,,,
44.39,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,3.461673558272558e-13,-2.6124162985189228e-24,-1.5086517082109116e-11,3.459320669842187e-13,-7.30602800586848e-25,-3.863576125695545e-12,2.9299004920277026e-07,5.643336803445727e-07,-3.4131305886739522e-12,,,,,,
44.49,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,3.4694893470050657e-13,-2.624223049421909e-24,-1.512058026000072e-11,3.46713646544184e-13,-7.336264180319765e-25,-3.871569731472846e-12,2.929900499843498e-07,5.643336803445727e-07,-3.4211241944512533e-12,,,,,,
44.59,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,3.4773047528770734e-13,-2.6360558459630528e-24,-1.51546434796168e-11,3.474951889244804e-13,-7.3665600439610615e-25,-3.879119248040297e-12,2.929900507658922e-07,5.643336803445727e-07,-3.4286737110187044e-12,,,,,,
44.69,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,3.4851201372622255e-13,-2.647915232944075e-24,-1.5188706676915807e-11,3.4827672706835026e-13,-7.396917209505345e-25,-3.887112853817598e-12,2.9299005154743036e-07,5.643336803445727e-07,-3.4366673167960055e-12,,,,,,
44.79,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,3.492935427560016e-13,-2.6598010994111137e-24,-1.5222769913739754e-11,3.4905825425699574e-13,-7.427335761624905e-25,-3.895106459594899e-12,2.9299005232895754e-07,5.643336803445727e-07,-3.4446609225733067e-12,,,,,,
44.89,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,3.5007509093865796e-13,-2.6717138794149075e-24,-1.525683309640664e-11,3.4983980209320067e-13,-7.457816440188918e-25,-3.90265597616235e-12,2.9299005311050536e-07,5.643336803445727e-07,-3.4522104391407577e-12,,,,,,
44.99,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,3.508566120893693e-13,-2.6836528689589412e-24,-1.5290896314755125e-11,3.506213240976211e-13,-7.488357698458489e-25,-3.910649581939651e-12,2.9299005389202735e-07,5.643336803445727e-07,-3.460204044918059e-12,,,,,,
45.09,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,3.516381589119264e-13,-2.6956188726728787e-24,-1.5324959495114537e-11,3.5140287090427724e-13,-7.518961406011212e-25,-3.9186431877169525e-12,2.9299005467357417e-07,5.643336803445727e-07,-3.46819765069536e-12,,,,,,
45.19,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,3.5241966764961794e-13,-2.707610914080318e-24,-1.5359022670213217e-11,3.5218437875513096e-13,-7.549625022149925e-25,-3.926636793494254e-12,2.92990055455082e-07,5.643336803445727e-07,-3.476191256472661e-12,,,,,,
45.29,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,3.5319335179394977e-13,-2.719509113172179e-24,-1.5392745246073892e-11,3.5296587799121596e-13,-7.580349382034863e-25,-3.934186310061705e-12,2.9299005623658125e-07,5.643336803445727e-07,-3.483740773040112e-12,,,,,,
45.39,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,3.539826751271463e-13,-2.731674708001853e-24,-1.5427149060672093e-11,3.5374738792681605e-13,-7.61113592813464e-25,-3.942179915839006e-12,2.929900570180912e-07,5.643336803445727e-07,-3.4917343788174133e-12,,,,,,
45.49,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,3.5476416446218447e-13,-2.743746314105374e-24,-1.5461212261579496e-11,3.5452887778617974e-13,-7.641983431317249e-25,-3.950173521616307e-12,2.929900577995811e-07,5.643336803445727e-07,-3.4997279845947144e-12,,,,,,
45.59,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,3.555457149266135e-13,-2.7558454860342686e-24,-1.5495275456650926e-11,3.553104243706015e-13,-7.672894248259333e-25,-3.957723038183758e-12,2.9299005858112763e-07,5.643336803445727e-07,-3.5072775011621655e-12,,,,,,
