time_s,gt_x,gt_y,gt_yaw,wheel_x,wheel_y,wheel_yaw,ekf_x,ekf_y,ekf_yaw,err_x,err_y,err_yaw,cmd_vx,cmd_wz,front_left_steer,front_right_steer,rear_left_wheel_vel,rear_right_wheel_vel
20.89,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,1.5007278367071834e-13,-4.920472285958213e-25,-6.540132826655921e-12,1.5674453703948546e-13,-1.9156269713574105e-25,-2.0157209235094342e-12,2.9298986001523484e-07,5.643336803445698e-07,-1.5652754048982222e-12,,,,,,
20.99,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,1.5085443624859503e-13,-4.971747828574271e-25,-6.5741960163467555e-12,1.5752618966158337e-13,-1.9314224262032939e-25,-2.0237145292867353e-12,2.929898607968875e-07,5.643336803445698e-07,-1.5732690106755234e-12,,,,,,
21.09,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,1.5163602723113515e-13,-5.023285560063013e-25,-6.6082591875928824e-12,1.5830778383132892e-13,-1.947278300350757e-25,-2.0312640458541864e-12,2.9298986157848163e-07,5.643336803445698e-07,-1.5808185272429744e-12,,,,,,
21.19,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,1.5241768371114154e-13,-5.075093859352829e-25,-6.642322352911328e-12,1.5908943729580333e-13,-1.9631968267079997e-25,-2.0392576516314875e-12,2.929898623601351e-07,5.643336803445698e-07,-1.5888121330202756e-12,,,,,,
21.29,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,1.5319928806196667e-13,-5.127164941330129e-25,-6.676385525339696e-12,1.5987104328944978e-13,-1.979175711813479e-25,-2.0472512574087887e-12,2.9298986314174113e-07,5.643336803445698e-07,-1.5968057387975767e-12,,,,,,
21.39,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,1.5397310195296699e-13,-5.178979276663252e-25,-6.710108102923781e-12,1.606526729858653e-13,-1.995216536433872e-25,-2.0552448631860898e-12,2.929898639233708e-07,5.643336803445698e-07,-1.6047993445748778e-12,,,,,,
21.49,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,1.5474687041940038e-13,-5.231051508918821e-25,-6.743830658471262e-12,1.6143425882373507e-13,-2.0113177074424575e-25,-2.062794379753541e-12,2.9298986470495663e-07,5.643336803445698e-07,-1.6123488611423289e-12,,,,,,
21.59,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,1.5554410549520802e-13,-5.284975890133966e-25,-6.778575113186392e-12,1.6221586339451286e-13,-2.0274812656337293e-25,-2.070787985530842e-12,2.929898654865612e-07,5.643336803445698e-07,-1.62034246691963e-12,,,,,,
21.69,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,1.563257008594903e-13,-5.338111310365649e-25,-6.8126382935473076e-12,1.6299746035285553e-13,-2.0437059722589878e-25,-2.078781591308143e-12,2.9298986626815816e-07,5.643336803445698e-07,-1.6283360726969311e-12,,,,,,
21.79,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,1.570994819196177e-13,-5.390977754454436e-25,-6.8463608629699024e-12,1.6377905876390353e-13,-2.0599920305277837e-25,-2.086331107875594e-12,2.929898670497566e-07,5.643336803445698e-07,-1.6358855892643822e-12,,,,,,
21.89,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,1.578888925427667e-13,-5.445180944700849e-25,-6.880764661362898e-12,1.6456065623715682e-13,-2.0763394911505137e-25,-2.0943247136528953e-12,2.929898678313541e-07,5.643336803445698e-07,-1.6438791950416833e-12,,,,,,
21.99,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,1.5867051315788898e-13,-5.499116822835817e-25,-6.914827847059256e-12,1.6534227489723372e-13,-2.0927486030447114e-25,-2.1023183194301964e-12,2.9298986861297273e-07,5.643336803445698e-07,-1.6518728008189844e-12,,,,,,
22.09,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,1.5945211030786187e-13,-5.553317322921185e-25,-6.948891018723101e-12,1.6612387035656664e-13,-2.1092188496222415e-25,-2.1098678359976475e-12,2.929898693945682e-07,5.643336803445698e-07,-1.6594223173864355e-12,,,,,,
22.19,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,1.6023368726527465e-13,-5.6077826533526895e-25,-6.982954181765057e-12,1.6690544663542384e-13,-2.1257500488722528e-25,-2.1178614417749486e-12,2.9298987017614446e-07,5.643336803445698e-07,-1.6674159231637366e-12,,,,,,
22.29,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,1.6101527707930742e-13,-5.662515108250903e-25,-7.0170173743750885e-12,1.6768704012469144e-13,-2.1423433944415113e-25,-2.1258550475522497e-12,2.9298987095773797e-07,5.643336803445698e-07,-1.6754095289410378e-12,,,,,,
22.39,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,1.6179690432057498e-13,-5.717516434695761e-25,-7.051080581790859e-12,1.684686666163633e-13,-2.1589988497058336e-25,-2.133848653329551e-12,2.9298987173936446e-07,5.643336803445698e-07,-1.6834031347183389e-12,,,,,,
22.49,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,1.6257851526386392e-13,-5.772782851861688e-25,-7.085143760291952e-12,1.6925027685471412e-13,-2.1757152165698463e-25,-2.141398169897002e-12,2.929898725209747e-07,5.643336803445698e-07,-1.69095265128579e-12,,,,,,
22.59,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,1.6335237415345815e-13,-5.827763423583728e-25,-7.118866281330277e-12,1.7003194988092517e-13,-2.1924941383514498e-25,-2.149391775674303e-12,2.929898733026477e-07,5.643336803445698e-07,-1.698946257063091e-12,,,,,,
22.69,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,1.6414180759312172e-13,-5.884119419233978e-25,-7.153270111292527e-12,1.7081356969749972e-13,-2.209333747980586e-25,-2.157385381451604e-12,2.929898740842675e-07,5.643336803445698e-07,-1.7069398628403922e-12,,,,,,
22.79,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,1.649234427303938e-13,-5.940186304093471e-25,-7.18733329099594e-12,1.7159520331968368e-13,-2.226235063468012e-25,-2.1649348980190553e-12,2.9298987486590113e-07,5.643336803445698e-07,-1.7144893794078433e-12,,,,,,
22.89,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,1.6570508148644423e-13,-5.996519706147588e-25,-7.221396460171703e-12,1.7237684255775909e-13,-2.2431980300614712e-25,-2.1729285037963564e-12,2.929898756475404e-07,5.643336803445698e-07,-1.7224829851851444e-12,,,,,,
22.99,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,1.6648670431786818e-13,-6.053118204061847e-25,-7.255459652775035e-12,1.7315846618936923e-13,-2.2602219787593354e-25,-2.1809221095736575e-12,2.92989876429164e-07,5.643336803445698e-07,-1.7304765909624455e-12,,,,,,
23.09,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,1.6726833745687536e-13,-6.109983710601593e-25,-7.28952282684015e-12,1.739400999616579e-13,-2.2773076606212574e-25,-2.1889157153509586e-12,2.9298987721079776e-07,5.643336803445698e-07,-1.7384701967397467e-12,,,,,,
23.19,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,1.6804992826754046e-13,-6.167112363439035e-25,-7.323586010714022e-12,1.7472169260242577e-13,-2.2944536280578626e-25,-2.1964652319184097e-12,2.9298987799239043e-07,5.643336803445698e-07,-1.7460197133071977e-12,,,,,,
23.29,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,1.688315170316553e-13,-6.224507115131927e-25,-7.357649183463974e-12,1.7550328097402138e-13,-2.3116611584885336e-25,-2.204458837695711e-12,2.929898787739788e-07,5.643336803445698e-07,-1.7540133190844988e-12,,,,,,
23.39,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,1.69613075429269e-13,-6.282165873475097e-25,-7.391712368306095e-12,1.7628484098988957e-13,-2.328929835023517e-25,-2.212452443473012e-12,2.929898795555388e-07,5.643336803445698e-07,-1.7620069248618e-12,,,,,,
23.49,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,1.703946931497901e-13,-6.34009526906875e-25,-7.425775547123385e-12,1.7706645587824613e-13,-2.3462609714287543e-25,-2.220001960040463e-12,2.929898803371537e-07,5.643336803445698e-07,-1.769556441429251e-12,,,,,,
23.59,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,1.7116851423412154e-13,-6.397709084500711e-25,-7.459498089179234e-12,1.7784809232634881e-13,-2.363653948370188e-25,-2.227995565817764e-12,2.9298988111879015e-07,5.643336803445698e-07,-1.7775500472065522e-12,,,,,,
23.69,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,1.7195795825106217e-13,-6.45675499331108e-25,-7.493901916585256e-12,1.7862971971030384e-13,-2.3811080918541693e-25,-2.2359891715950653e-12,2.9298988190041754e-07,5.643336803445698e-07,-1.7855436529838533e-12,,,,,,
23.79,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,1.7273955794217414e-13,-6.515481764166511e-25,-7.527965066888072e-12,1.7941131945168846e-13,-2.3986231943519197e-25,-2.2435386881625163e-12,2.929898826820173e-07,5.643336803445698e-07,-1.7930931695513044e-12,,,,,,
23.89,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,1.7352117574940647e-13,-6.574476143966349e-25,-7.562028239025362e-12,1.8019293718771397e-13,-2.4162001588052333e-25,-2.2515322939398175e-12,2.92989883463635e-07,5.643336803445698e-07,-1.8010867753286055e-12,,,,,,
23.99,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,1.7430283814739588e-13,-6.63374014369513e-25,-7.596091392203279e-12,1.809745979087815e-13,-2.43383999725718e-25,-2.2595258997171186e-12,2.9298988424529575e-07,5.643336803445698e-07,-1.8090803811059066e-12,,,,,,
24.09,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,1.750844748711639e-13,-6.693268439620692e-25,-7.630154558604122e-12,1.8175623479964632e-13,-2.451540688790245e-25,-2.2675195054944197e-12,2.929898850269326e-07,5.643336803445698e-07,-1.8170739868832077e-12,,,,,,
24.19,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,1.7586606634525872e-13,-6.753059529443717e-25,-7.66421774871063e-12,1.8253782792521138e-13,-2.4693013452683154e-25,-2.2750690220618708e-12,2.9298988580852576e-07,5.643336803445698e-07,-1.824623503450659e-12,,,,,,
24.29,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,1.766398770810247e-13,-6.812517678248515e-25,-7.697940275610368e-12,1.8331945441622331e-13,-2.487124425001575e-25,-2.283062627839172e-12,2.9298988659015225e-07,5.643336803445698e-07,-1.83261710922796e-12,,,,,,
24.39,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,1.7742932817548278e-13,-6.87344651634336e-25,-7.732344103990429e-12,1.8410108952995003e-13,-2.505009377289135e-25,-2.291056233616473e-12,2.9298988737178737e-07,5.643336803445698e-07,-1.8406107150052613e-12,,,,,,
24.49,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,1.782109880768285e-13,-6.93404163263424e-25,-7.76640728130436e-12,1.8488274897786534e-13,-2.5229562444831866e-25,-2.298605750183924e-12,2.929898881534468e-07,5.643336803445698e-07,-1.8481602315727123e-12,,,,,,
24.59,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,1.7899261751074334e-13,-6.994900634011659e-25,-7.80047049669135e-12,1.8566437935025466e-13,-2.5409638524031757e-25,-2.3065993559612252e-12,2.9298988893507715e-07,5.643336803445698e-07,-1.8561538373500135e-12,,,,,,
24.69,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,1.7976646129856154e-13,-7.055415713047819e-25,-7.834193043516386e-12,1.8644603852413387e-13,-2.5590335839124775e-25,-2.3145929617385264e-12,2.9298988971673636e-07,5.643336803445698e-07,-1.8641474431273146e-12,,,,,,
24.79,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,1.805480495068329e-13,-7.116801336505966e-25,-7.868256236172462e-12,1.8722762784418705e-13,-2.577163305345377e-25,-2.3225865675158275e-12,2.929898904983257e-07,5.643336803445698e-07,-1.8721410489046157e-12,,,,,,
24.89,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,1.8133745769579424e-13,-7.179071393382009e-25,-7.902660022144975e-12,1.8800922032498784e-13,-2.5953540425084296e-25,-2.3301360840832785e-12,2.9298989127991814e-07,5.643336803445698e-07,-1.8796905654720668e-12,,,,,,
24.99,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,1.8211903202243733e-13,-7.24099106400381e-25,-7.936723212722756e-12,1.8879079567348109e-13,-2.6136060114045106e-25,-2.3381296898605797e-12,2.929898920614935e-07,5.643336803445698e-07,-1.887684171249368e-12,,,,,,
25.09,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,1.8290062003707298e-13,-7.303178050923215e-25,-7.970786414411418e-12,1.8957238367679467e-13,-2.6319201024960073e-25,-2.346123295637881e-12,2.929898928430815e-07,5.643336803445698e-07,-1.895677777026669e-12,,,,,,
25.19,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,1.8367436799029308e-13,-7.365003493661198e-25,-8.004508982057422e-12,1.9035395071617768e-13,-2.6502953389007257e-25,-2.353672812205332e-12,2.9298989362464854e-07,5.643336803445698e-07,-1.90322729359412e-12,,,,,,
25.29,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,1.8445596890080057e-13,-7.427721317881082e-25,-8.038572144808571e-12,1.9113555065327837e-13,-2.6687324024728884e-25,-2.361666417982633e-12,2.9298989440624845e-07,5.643336803445698e-07,-1.9112208993714212e-12,,,,,,
25.39,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,1.8524539156313907e-13,-7.491337032984649e-25,-8.072975942175774e-12,1.919171569607178e-13,-2.6872308660092094e-25,-2.369660023759934e-12,2.929898951878548e-07,5.643336803445698e-07,-1.9192145051487223e-12,,,,,,
25.49,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,1.8602696629999067e-13,-7.554587878645341e-25,-8.107039123561817e-12,1.926987323704871e-13,-2.7057902543503875e-25,-2.377209540327385e-12,2.929898959694302e-07,5.643336803445698e-07,-1.9267640217161734e-12,,,,,,
25.59,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,1.8680849962682545e-13,-7.618101595668335e-25,-8.141102313969496e-12,1.9348026685150571e-13,-2.7244099660697025e-25,-2.3852031461046863e-12,2.9298989675096467e-07,5.643336803445698e-07,-1.9347576274934745e-12,,,,,,
25.69,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,1.8759005290846262e-13,-7.6818831475046095e-25,-8.17516552128614e-12,1.9426182017265926e-13,-2.7430918649483123e-25,-2.3931967518819874e-12,2.92989897532518e-07,5.643336803445698e-07,-1.9427512332707757e-12,,,,,,
25.79,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,1.883638062597502e-13,-7.745290408047075e-25,-8.20888808677322e-12,1.9504338876010047e-13,-2.7618357259355006e-25,-2.4011903576592886e-12,2.9298989831408657e-07,5.643336803445698e-07,-1.9507448390480768e-12,,,,,,
25.89,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,1.8915316890352563e-13,-7.810245701318075e-25,-8.243291903862278e-12,1.9582493734533544e-13,-2.78064017795913e-25,-2.4087398742267396e-12,2.929898990956352e-07,5.643336803445698e-07,-1.958294355615528e-12,,,,,,
25.99,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,1.899347387812528e-13,-7.874827295253042e-25,-8.277355087109569e-12,1.9660650544906736e-13,-2.799506449566651e-25,-2.4167334800040408e-12,2.929898998772033e-07,5.643336803445698e-07,-1.966287961392829e-12,,,,,,
26.09,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,1.9071628213316587e-13,-7.93967291902487e-25,-8.311418276595276e-12,1.9738804865715895e-13,-2.8184339783654622e-25,-2.424727085781342e-12,2.9298990065874646e-07,5.643336803445698e-07,-1.97428156717013e-12,,,,,,
26.19,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,1.9149781673831906e-13,-8.004784020795372e-25,-8.345481468082808e-12,1.9816958434377236e-13,-2.837422593169979e-25,-2.432276602348793e-12,2.9298990144028216e-07,5.643336803445698e-07,-1.981831083737581e-12,,,,,,
26.29,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,1.9227938138333507e-13,-8.0701638525491e-25,-8.379544654329914e-12,1.9895114718633238e-13,-2.8564733490557173e-25,-2.440270208126094e-12,2.92989902221845e-07,5.643336803445698e-07,-1.9898246895148823e-12,,,,,,
26.39,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,1.9306091405614093e-13,-8.135807219431861e-25,-8.413607842369776e-12,1.9973268176840418e-13,-2.875584977139792e-25,-2.4482638139033952e-12,2.929899030033796e-07,5.643336803445698e-07,-1.9978182952921834e-12,,,,,,
26.49,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,1.9384249379230328e-13,-8.201720772733768e-25,-8.447671053229607e-12,2.0051425876893468e-13,-2.894758936093136e-25,-2.4562574196806963e-12,2.929899037849566e-07,5.643336803445698e-07,-2.0058119010694846e-12,,,,,,
26.59,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,1.9460839826505122e-13,-8.2665706601142735e-25,-8.48105300172397e-12,2.0129579548719965e-13,-2.913993346953041e-25,-2.4638069362481474e-12,2.929899045664933e-07,5.643336803445698e-07,-2.0133614176369356e-12,,,,,,
26.69,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,1.954055696116225e-13,-8.334339478727671e-25,-8.515797475670121e-12,2.0207733403625117e-13,-2.9332892506178154e-25,-2.4718005420254485e-12,2.9298990534803187e-07,5.643336803445698e-07,-2.0213550234142367e-12,,,,,,
26.79,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,1.9618710313116088e-13,-8.401047782781468e-25,-8.549860655210531e-12,2.028588679630732e-13,-2.952646925751448e-25,-2.4797941478027496e-12,2.9298990612956577e-07,5.643336803445698e-07,-2.029348629191538e-12,,,,,,
26.89,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,1.9696868894375636e-13,-8.468026788697639e-25,-8.583923864595689e-12,2.0364045146910153e-13,-2.972066785218282e-25,-2.4873436643702007e-12,2.9298990691114927e-07,5.643336803445698e-07,-2.036898145758989e-12,,,,,,
26.99,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,1.9775025015357255e-13,-8.535269912675187e-25,-8.617987058827322e-12,2.0442201516742928e-13,-2.991547762131973e-25,-2.495337270147502e-12,2.92989907692713e-07,5.643336803445698e-07,-2.04489175153629e-12,,,,,,
27.09,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,1.985240073876378e-13,-8.602103858300276e-25,-8.651709630873954e-12,2.052035882783935e-13,-3.0110902497188584e-25,-2.503330875924803e-12,2.929899084742861e-07,5.643336803445698e-07,-2.052885357313591e-12,,,,,,
27.19,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,1.9931340243695192e-13,-8.670557426868168e-25,-8.686113459055713e-12,2.0598516682674008e-13,-3.030694579265085e-25,-2.510880392492254e-12,2.9298990925586464e-07,5.643336803445698e-07,-2.0604348738810423e-12,,,,,,
27.29,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,2.0009497677993703e-13,-8.738600376167367e-25,-8.72017664286721e-12,2.0676674225563436e-13,-3.0503600243491644e-25,-2.518873998269555e-12,2.929899100374401e-07,5.643336803445698e-07,-2.0684284796583434e-12,,,,,,
27.39,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,2.0087658141499302e-13,-8.806912192224263e-25,-8.754239846222278e-12,2.0754834581039787e-13,-3.0700878719087344e-25,-2.5268676040468563e-12,2.929899108190436e-07,5.643336803445698e-07,-2.0764220854356445e-12,,,,,,
27.49,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,2.016581446800259e-13,-8.875486624867917e-25,-8.788303040539817e-12,2.083299100951525e-13,-3.089876242210337e-25,-2.5348612098241574e-12,2.929899116006079e-07,5.643336803445698e-07,-2.0844156912129456e-12,,,,,,
27.59,-2.9298970327070327e-07,-5.643336803445727e-07,-4.504455370215926e-13,2.024397619585852e-13,-8.944332027292839e-25,-8.822366226430423e-12,2.091115265145385e-13,-3.1097270487373807e-25,-2.5424107263916085e-12,2.9298991238222434e-07,5.643336803445698e-07,-2.0919652077803967e-12,0.5,0.0,0.0,0.0,9.615384615384615,9.615384615384615
27.69,0.02507969429626038,-0.0017192566888721498,-0.0043052600797928026,0.04499999596260025,2.8052253042306396e-06,-9.198691141472196e-06,0.043296977729675654,-5.721068221491214e-05,-0.004546928917829263,0.018217283433415273,0.0016620460066572376,-0.0002416688380364601,0.5,0.0,0.0,0.0,9.615384615384615,9.615384615384615
27.79,0.07560292180197148,-0.0010155595727301943,-0.0061910577352099145,0.09499999594222937,2.3452920027791867e-06,-9.198708562412387e-06,0.09260711919393362,-0.00031129659773159477,-0.0064760838474056115,0.017004197391962142,0.0007042629749985995,-0.0002850261121956971,0.5,0.0,0.0,0.0,9.615384615384615,9.615384615384615
27.89,0.1254922499365467,-0.001222143921633741,-0.00835332063233954,0.1449999959215208,1.8853580886730778e-06,-9.198728121635073e-06,0.14238457484105696,-0.0006831281821573033,-0.00841134253842668,0.01689232490451026,0.0005390157394764378,-5.8021906087139454e-05,0.5,0.0,0.0,0.0,9.615384615384615,9.615384615384615
27.99,0.1755008893786419,-0.001304813656233438,-0.008809453865173955,0.1949999959007863,1.425423347364452e-06,-9.198744622026403e-06,0.19233302937259575,-0.0011166417921003578,-0.00886427774709686,0.01683213999395386,0.0001881718641330802,-5.4823881922905215e-05,0.5,0.0,0.0,0.0,9.615384615384615,9.615384615384615
28.09,0.22551532399880378,-0.001424994583053989,-0.00936694741715487,0.24499999588015053,9.65487963507909e-07,-9.198758633249808e-06,0.2423414020057618,-0.0015713826296402027,-0.009421708350058733,0.016826078006958012,-0.00014638804658621374,-5.4760932903864454e-05,0.5,0.0,0.0,0.0,9.615384615384615,9.615384615384615
28.19,0.275531095889006,-0.0015018637641285948,-0.009986944901877997,0.29499999585948594,5.055519419809597e-07,-9.198772932492985e-06,0.2923628879905536,-0.0020576553714760325,-0.010027909298017335,0.016831792101547616,-0.0005557916073474377,-4.096439613933585e-05,0.5,0.0,0.0,0.0,9.615384615384615,9.615384615384615
28.29,0.32550463804804075,-0.00147912970245239,-0.010159924528261628,0.3449999958388611,4.5615218412355404e-08,-9.198789439756152e-06,0.3423887864118768,-0.002563405395339934,-0.010231143889035456,0.01688414836383606,-0.001084275692887544,-7.121936077382832e-05,0.5,0.0,0.0,0.0,9.615384615384615,9.615384615384615
28.39,0.3752344445934214,-0.0016749762811230288,-0.010926329465520771,0.39499999581814016,-4.143224826955867e-07,-9.198808416429499e-06,0.3924116290212252,-0.003101842157557204,-0.01093954914310391,0.01717718442780375,-0.001426865876434175,-1.3219677583138982e-05,0.5,0.0,0.0,0.0,9.615384615384615,9.615384615384615
28.49,0.4252409118586817,-0.0016019711049004895,-0.010391701132281191,0.44499999579740734,-8.742608616548462e-07,-9.198825330643025e-06,0.4424275948837791,-0.0036322698047457527,-0.010373607281488617,0.017186683025097405,-0.002030298699845263,1.809385079257382e-05,0.5,0.0,0.0,0.0,9.615384615384615,9.615384615384615
28.59,0.47502185767731414,-0.0019285574078340235,-0.01179322552667456,0.494499995776946,-1.3296009941464312e-06,-9.19884484710148e-06,0.4924440883743909,-0.004175946737071663,-0.011793743872561713,0.017422230697076768,-0.0022473893292376396,-5.183458871519525e-07,0.5,0.0,0.0,0.0,9.615384615384615,9.615384615384615
